price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_basement_num
358000.0,5,2.5,2460,5604,2.0,0.0,0.0,3,8,2460,2011,0.0,98038,47.3658,-122.037,2210,6395,0.0
1300000.0,5,4.0,3366,7800,2.5,0.0,2.0,3,8,2966,1937,0.0,98199,47.6466,-122.391,2340,6000,400.0
255000.0,5,1.75,1970,8925,1.0,0.0,0.0,5,7,1170,1977,0.0,98002,47.2925,-122.196,1910,8025,800.0
250000.0,2,1.0,1110,26051,1.0,0.0,0.0,3,6,1110,1951,0.0,98168,47.4711,-122.291,2240,12255,0.0
518000.0,3,1.5,1430,8000,1.0,0.0,0.0,4,7,1430,1956,0.0,98007,47.5874,-122.13600000000001,1450,8000,0.0
425000.0,3,1.5,1970,13709,1.0,0.0,0.0,4,7,1680,1955,0.0,98155,47.7562,-122.277,2200,16536,290.0
375000.0,4,2.5,2800,5000,2.0,0.0,0.0,3,9,2800,2006,0.0,98038,47.3596,-122.036,2960,5092,0.0
725000.0,4,2.75,2420,10962,1.0,0.0,0.0,3,8,1530,1977,0.0,98007,47.6218,-122.152,2620,13200,890.0
610000.0,4,3.0,2450,10117,1.0,0.0,0.0,5,8,1580,1967,0.0,98006,47.5694,-122.132,2530,10125,870.0
218500.0,2,1.0,1600,8961,1.0,0.0,0.0,4,7,1390,1949,0.0,98002,47.3098,-122.21,1502,6798,210.0
337000.0,3,1.75,1440,11364,1.0,0.0,0.0,3,7,1440,1985,0.0,98155,47.743,-122.32799999999999,1950,9390,0.0
607500.0,3,3.25,1530,1612,3.0,0.0,0.0,3,8,1530,2006,0.0,98107,47.6706,-122.37799999999999,1530,1611,0.0
245000.0,3,1.75,1260,6908,1.0,0.0,0.0,3,7,1260,1994,0.0,98038,47.385,-122.031,1810,7159,0.0
379500.0,4,2.5,2560,5102,2.0,0.0,0.0,3,8,2560,2013,0.0,98092,47.3404,-122.181,2586,5059,0.0
700000.0,3,1.75,1500,6000,1.0,0.0,0.0,5,7,850,1940,0.0,98199,47.6474,-122.402,1700,6000,650.0
580000.0,3,2.25,1580,8506,2.0,0.0,0.0,3,7,1580,1987,0.0,98033,47.68600000000001,-122.185,2253,8515,0.0
199000.0,4,1.5,1160,6400,1.0,0.0,0.0,4,7,1160,1975,0.0,98023,47.3036,-122.37799999999999,1160,6400,0.0
470000.0,3,2.75,2770,54707,1.5,0.0,0.0,3,8,2370,1938,0.0,98155,47.7555,-122.289,1640,54707,400.0
650000.0,3,2.0,2300,5000,1.0,0.0,0.0,4,8,1150,1938,0.0,98199,47.6521,-122.413,2300,5000,1150.0
620000.0,4,2.5,2680,9185,2.0,0.0,0.0,3,9,2680,1989,0.0,98029,47.5738,-121.992,2810,8505,0.0
325000.0,3,2.5,2540,4260,2.0,0.0,0.0,3,7,2540,2005,0.0,98042,47.3989,-122.164,2190,4260,0.0
924000.0,5,2.75,3210,8001,2.0,0.0,0.0,3,9,3210,2014,0.0,98074,47.5935,-122.061,3190,6624,0.0
585000.0,4,2.5,2430,6766,2.0,0.0,0.0,3,8,2430,1999,0.0,98177,47.7294,-122.35799999999999,1820,6772,0.0
390000.0,3,2.0,1710,8910,1.0,0.0,0.0,5,7,1710,1953,0.0,98133,47.7719,-122.338,1430,8493,0.0
360000.0,3,1.75,1830,10000,2.0,0.0,0.0,4,7,1830,1913,1964.0,98019,47.74100000000001,-121.979,1480,10000,0.0
281000.0,2,1.0,1280,12500,1.0,0.0,0.0,3,7,1060,1951,0.0,98178,47.4833,-122.23700000000001,1460,17771,220.0
508500.0,4,1.5,1800,6750,1.5,0.0,0.0,4,7,1800,1950,0.0,98115,47.6868,-122.285,1420,5900,0.0
1140000.0,4,2.5,3370,10602,2.0,0.0,0.0,3,10,3370,1999,0.0,98007,47.6591,-122.147,2950,9949,0.0
210000.0,3,1.0,1030,4583,1.0,0.0,0.0,3,7,1030,1967,0.0,98198,47.4231,-122.329,1730,8023,0.0
335000.0,3,2.75,1990,19991,1.0,0.0,0.0,3,7,1340,1977,0.0,98072,47.7434,-122.10600000000001,1750,9775,650.0
480000.0,5,2.5,2160,7737,2.0,0.0,0.0,3,7,2160,1998,0.0,98065,47.5381,-121.87200000000001,2460,7737,0.0
305000.0,3,2.5,1320,2480,2.0,0.0,0.0,3,7,1320,2005,0.0,98118,47.536,-122.28399999999999,1320,3240,0.0
1130000.0,4,3.25,3810,8519,1.0,0.0,1.0,3,10,2680,2007,0.0,98033,47.699,-122.20700000000001,3240,10748,1130.0
273000.0,4,1.5,2180,22870,1.0,0.0,0.0,4,6,1280,1954,1975.0,98042,47.3187,-122.081,2420,22614,900.0
400000.0,3,2.5,2080,7877,2.0,0.0,0.0,3,9,2080,1987,0.0,98058,47.4395,-122.15100000000001,2550,7660,0.0
275500.0,3,1.0,1060,7246,1.0,0.0,0.0,4,6,1060,1981,0.0,98056,47.4936,-122.165,1090,6694,0.0
270000.0,3,2.25,2390,7000,1.0,0.0,0.0,4,7,1990,1970,0.0,98058,47.4568,-122.169,1610,7000,400.0
287000.0,3,2.25,1370,6000,2.0,0.0,0.0,4,7,1370,1992,0.0,98038,47.3484,-122.03299999999999,1370,6200,0.0
355000.0,2,1.0,1240,27042,1.0,0.0,1.0,3,6,1000,1943,0.0,98070,47.5026,-122.465,2140,20059,240.0
285000.0,3,1.75,2880,18296,1.0,0.0,0.0,3,8,1580,1958,0.0,98168,47.4881,-122.281,1380,9592,1300.0
875000.0,4,2.75,3790,10669,2.0,0.0,0.0,3,10,3790,1999,0.0,98075,47.5976,-121.98299999999999,3750,11634,0.0
280000.0,2,1.5,1480,15641,1.0,0.0,0.0,4,7,1480,1940,0.0,98146,47.5008,-122.366,1520,7525,0.0
815000.0,5,3.5,3500,10794,2.0,0.0,0.0,3,10,3500,1996,0.0,98075,47.5887,-121.97399999999999,3110,10837,0.0
818000.0,3,3.25,2200,4800,2.0,0.0,2.0,3,7,1910,1943,1996.0,98103,47.6551,-122.353,1410,4800,290.0
550000.0,3,1.0,1520,2500,1.5,0.0,0.0,3,8,1520,1912,0.0,98109,47.6347,-122.352,1880,3600,0.0
220000.0,4,1.0,1440,8250,1.0,0.0,0.0,3,7,1440,1959,0.0,98188,47.4325,-122.291,1440,8466,0.0
440000.0,3,2.0,1860,217800,2.0,0.0,2.0,3,8,1860,1998,0.0,98059,47.5157,-122.10700000000001,2500,217800,0.0
530000.0,3,2.5,1970,6295,2.0,0.0,0.0,3,7,1970,2011,0.0,98065,47.5158,-121.874,2710,6009,0.0
980000.0,5,2.5,3160,11470,1.0,0.0,0.0,4,9,1780,1971,0.0,98040,47.5368,-122.21600000000001,3260,11470,1380.0
272925.0,2,1.0,1280,5728,1.5,0.0,0.0,5,6,1280,1941,0.0,98028,47.7477,-122.23200000000001,2480,9775,0.0
552500.0,4,2.5,3260,6902,2.0,0.0,0.0,3,8,3260,2008,0.0,98059,47.4829,-122.156,3130,6588,0.0
716000.0,3,2.0,1420,3600,1.5,0.0,0.0,4,7,1420,1904,0.0,98119,47.6367,-122.36399999999999,1250,3600,0.0
383150.0,3,2.0,2210,6387,1.0,0.0,0.0,3,8,2210,2003,0.0,98003,47.265,-122.302,2570,6497,0.0
654000.0,3,2.5,2570,5500,1.0,0.0,0.0,4,7,1320,1961,0.0,98199,47.6417,-122.397,1460,6250,1250.0
560000.0,4,3.0,2720,7570,2.0,0.0,0.0,3,9,2720,2008,0.0,98133,47.7113,-122.34899999999999,1770,5705,0.0
641000.0,4,2.5,2600,6015,2.0,0.0,0.0,3,8,2600,2004,0.0,98075,47.5971,-122.031,2910,5305,0.0
1490000.0,5,6.0,6880,279968,2.0,0.0,3.0,3,12,4070,2007,0.0,98045,47.4624,-121.779,4690,256803,2810.0
251000.0,3,1.5,1590,21600,1.5,0.0,0.0,4,7,1590,1971,0.0,98022,47.2159,-121.96600000000001,1780,21600,0.0
500000.0,2,2.5,1950,2162,2.0,0.0,0.0,3,9,1500,2012,0.0,98118,47.5622,-122.292,1800,2457,450.0
274950.0,3,2.5,1608,4000,2.0,0.0,0.0,3,8,1608,2014,0.0,98092,47.2582,-122.198,2009,4983,0.0
840000.0,4,2.25,2720,8712,2.0,0.0,0.0,4,9,2720,1976,0.0,98006,47.5616,-122.15299999999999,2470,8714,0.0
475000.0,4,2.5,2500,4500,2.0,0.0,0.0,3,7,2500,2010,0.0,98059,47.4928,-122.149,2230,4500,0.0
1130000.0,4,3.5,4300,8406,2.0,0.0,1.0,3,11,3580,1987,0.0,98040,47.5396,-122.214,2770,10006,720.0
299000.0,3,2.75,3080,19635,1.0,0.0,2.0,4,7,1610,1958,0.0,98032,47.3841,-122.28399999999999,2424,12410,1470.0
792500.0,3,1.5,1960,2400,2.0,0.0,0.0,3,8,1330,1911,0.0,98119,47.6423,-122.37,2090,4000,630.0
265000.0,3,2.25,1510,6071,1.0,0.0,0.0,4,7,1150,1985,0.0,98042,47.3619,-122.07700000000001,1510,7271,360.0
782000.0,4,3.5,3780,7769,2.0,0.0,0.0,3,9,3110,2001,0.0,98052,47.691,-122.12899999999999,3310,7945,670.0
292000.0,3,1.75,1090,4500,1.5,0.0,0.0,5,8,1090,1929,0.0,98118,47.5157,-122.256,1640,5225,0.0
220000.0,3,1.0,1000,6020,1.0,0.0,0.0,3,6,1000,1944,0.0,98166,47.4793,-122.346,1300,8640,0.0
517100.0,3,1.75,1580,9719,1.0,0.0,0.0,5,7,1580,1962,0.0,98056,47.5396,-122.18,1760,8539,0.0
866800.0,4,3.5,2970,5000,2.0,0.0,2.0,3,9,2200,2001,0.0,98117,47.6772,-122.399,1470,4560,770.0
805000.0,3,2.0,2710,4500,1.5,0.0,0.0,4,8,1880,1929,0.0,98115,47.6747,-122.295,2060,4500,830.0
750000.0,3,2.75,3010,206910,2.0,0.0,2.0,3,10,3010,2001,0.0,98045,47.4881,-121.721,1580,120675,0.0
310000.0,4,1.75,1480,11200,1.0,0.0,0.0,4,7,1480,1969,0.0,98059,47.5064,-122.141,1480,20310,0.0
320000.0,4,2.75,2150,9163,1.0,0.0,0.0,3,8,1340,1992,0.0,98003,47.26600000000001,-122.307,2260,7750,810.0
413450.0,3,2.5,1540,1614,3.0,0.0,0.0,3,8,1470,2008,0.0,98103,47.6961,-122.34100000000001,1540,1418,70.0
357500.0,3,1.75,1630,9403,1.0,0.0,0.0,3,7,1630,1983,0.0,98155,47.757,-122.316,1430,8461,0.0
775000.0,5,1.0,1860,3040,1.5,0.0,0.0,3,7,1530,1921,0.0,98103,47.6559,-122.339,1910,3600,330.0
303697.0,4,2.0,2520,7334,1.0,0.0,0.0,3,7,1600,1955,0.0,98125,47.7263,-122.291,2040,7937,920.0
800000.0,4,1.5,1790,3952,1.5,0.0,0.0,4,8,1790,1932,0.0,98103,47.68899999999999,-122.352,1200,3876,0.0
645000.0,4,3.5,2910,5260,2.0,0.0,0.0,3,9,2910,2012,0.0,98065,47.5168,-121.883,2910,5260,0.0
720000.0,5,2.5,2900,9525,2.0,0.0,0.0,3,9,2900,1989,0.0,98006,47.5442,-122.13799999999999,2910,11854,0.0
224500.0,4,1.0,1430,8355,1.5,0.0,0.0,4,7,1430,1983,0.0,98092,47.3178,-122.17399999999999,1550,7938,0.0
568000.0,4,1.75,2110,265716,1.0,0.0,0.0,4,8,2110,1979,0.0,98053,47.657,-122.02600000000001,2110,110597,0.0
85000.0,2,1.0,830,9000,1.0,0.0,0.0,3,6,830,1939,0.0,98032,47.3813,-122.243,1160,7680,0.0
495000.0,2,1.5,1920,6250,1.0,0.0,0.0,3,7,1060,1937,0.0,98199,47.6497,-122.39299999999999,2070,6250,860.0
608000.0,4,2.5,2690,4736,2.0,0.0,0.0,3,7,2690,2001,0.0,98053,47.6869,-122.036,2690,4791,0.0
175000.0,3,1.0,1030,8395,1.0,0.0,0.0,4,7,1030,1960,0.0,98023,47.3322,-122.337,1370,9380,0.0
702000.0,4,2.5,2810,4922,2.0,0.0,0.0,3,9,2810,2005,0.0,98074,47.614,-122.041,2920,4922,0.0
606400.0,3,3.0,1800,5000,1.5,0.0,2.0,3,8,1500,1929,0.0,98119,47.6475,-122.37100000000001,1670,5000,300.0
189000.0,2,2.0,1700,3171,1.0,0.0,0.0,5,5,850,1927,0.0,98002,47.3025,-122.22399999999999,1380,5906,850.0
352800.0,4,2.0,2080,6360,1.0,0.0,0.0,3,7,1330,1960,0.0,98118,47.5392,-122.27799999999999,2080,6741,750.0
676101.0,4,1.5,2270,6010,1.0,0.0,0.0,3,8,1290,1954,0.0,98115,47.6743,-122.26899999999999,2120,5987,980.0
152000.0,3,1.75,1070,7754,1.0,0.0,0.0,3,6,1070,1953,0.0,98146,47.5079,-122.344,950,7740,0.0
439108.0,2,1.5,1130,1340,2.0,0.0,0.0,3,8,910,2008,0.0,98116,47.5761,-122.41,1310,1340,220.0
290000.0,2,1.0,1120,217800,1.0,0.0,0.0,3,6,1120,1976,0.0,98019,47.7378,-121.912,1480,217800,0.0
225000.0,3,1.5,1390,12500,1.0,0.0,0.0,4,6,1390,1976,0.0,98014,47.6496,-121.90799999999999,1390,9000,0.0
785000.0,4,3.5,3070,4684,2.0,0.0,0.0,3,10,2190,2009,0.0,98027,47.5316,-122.07600000000001,2290,2664,880.0
690000.0,3,2.75,2480,3240,1.5,0.0,0.0,3,9,1890,1929,0.0,98112,47.6399,-122.311,2160,3240,590.0
500000.0,3,2.0,2050,11454,1.0,0.0,0.0,3,8,2050,1987,0.0,98052,47.6389,-122.11,1980,11424,0.0
725500.0,4,2.5,2790,74495,2.0,0.0,0.0,3,9,2790,1997,0.0,98053,47.6628,-122.056,2790,24643,0.0
398000.0,4,1.0,1420,6458,1.0,0.0,0.0,4,7,1420,1953,0.0,98117,47.6988,-122.35799999999999,1670,6350,0.0
218000.0,3,1.0,1140,7560,1.0,0.0,0.0,4,6,1140,1958,0.0,98058,47.4624,-122.185,1300,7560,0.0
810000.0,4,2.0,2920,10424,1.0,0.0,0.0,5,8,1520,1964,0.0,98005,47.5876,-122.17200000000001,2360,10696,1400.0
326989.0,3,2.5,2060,4200,2.0,0.0,0.0,3,8,2060,2014,0.0,98038,47.3706,-122.01700000000001,2370,4200,0.0
1450000.0,5,4.0,4070,11334,2.0,0.0,0.0,3,10,4070,2014,0.0,98033,47.6771,-122.18700000000001,2640,9401,0.0
254000.0,3,1.0,1010,7384,1.0,0.0,2.0,5,6,1010,1943,0.0,98056,47.4905,-122.191,1010,8000,0.0
857500.0,3,1.5,2040,3960,2.0,0.0,2.0,5,8,2040,1928,0.0,98103,47.6658,-122.355,1540,3400,0.0
480000.0,3,2.5,2360,9005,1.0,0.0,0.0,5,7,1340,1929,0.0,98133,47.7076,-122.337,1520,9005,1020.0
210000.0,3,2.0,960,9380,1.0,0.0,0.0,3,6,960,1949,0.0,98146,47.4852,-122.34299999999999,1460,9240,0.0
394000.0,3,2.5,2550,5349,2.0,0.0,0.0,3,7,2550,2004,0.0,98038,47.3504,-122.02600000000001,2640,5400,0.0
615000.0,5,2.25,2480,12070,2.0,0.0,0.0,3,9,2480,1978,0.0,98074,47.631,-122.052,2570,12000,0.0
861000.0,3,2.0,2520,3959,1.0,0.0,0.0,5,8,1270,1931,0.0,98105,47.6693,-122.289,1660,3959,1250.0
206325.0,5,2.5,1720,10202,1.5,0.0,0.0,3,7,1720,1970,0.0,98058,47.4572,-122.167,1720,8478,0.0
429000.0,3,3.25,2210,3600,2.0,0.0,0.0,3,8,1820,1995,0.0,98125,47.7031,-122.279,2010,6690,390.0
608000.0,4,3.0,2400,7680,1.0,0.0,0.0,3,7,1200,1956,0.0,98199,47.6466,-122.389,2670,6342,1200.0
210000.0,4,1.5,1130,7840,1.0,0.0,0.0,4,7,1130,1970,0.0,98023,47.2986,-122.37700000000001,1690,7840,0.0
530000.0,3,1.75,1520,9605,1.0,0.0,0.0,3,7,1520,1975,0.0,98052,47.667,-122.14200000000001,2040,9900,0.0
580000.0,2,1.0,1650,9780,1.0,0.0,0.0,3,7,950,1943,0.0,98199,47.6549,-122.39399999999999,1650,5458,700.0
215000.0,3,1.0,1150,7560,1.0,0.0,0.0,4,6,1150,1958,0.0,98058,47.4613,-122.184,1230,7560,0.0
485000.0,4,2.5,2100,8886,2.0,0.0,0.0,4,7,2100,1964,0.0,98007,47.5947,-122.134,1840,9058,0.0
2700000.0,5,2.75,3831,13800,2.0,1.0,4.0,3,9,3831,1959,1980.0,98040,47.5919,-122.251,3850,36563,0.0
420000.0,3,1.75,1770,6000,1.0,0.0,0.0,3,7,1130,1952,0.0,98125,47.7135,-122.315,1900,7200,640.0
318888.0,4,1.75,2320,12000,1.0,0.0,0.0,4,8,2270,1973,0.0,98032,47.3644,-122.28,2120,9880,50.0
465000.0,4,2.25,2100,7350,2.0,0.0,0.0,3,8,2100,1979,0.0,98033,47.7019,-122.171,1780,7350,0.0
695000.0,4,2.5,3010,11393,2.0,0.0,0.0,3,8,3010,2005,0.0,98028,47.7389,-122.221,2810,11282,0.0
473600.0,4,1.5,1780,8400,1.0,0.0,0.0,3,7,1080,1969,0.0,98136,47.5173,-122.385,1660,8400,700.0
699000.0,4,2.5,2650,7945,2.0,0.0,0.0,3,9,2650,2006,0.0,98125,47.7113,-122.296,1200,7920,0.0
390000.0,3,1.75,1300,10030,1.0,0.0,0.0,4,7,1300,1967,0.0,98034,47.7359,-122.19200000000001,1520,7713,0.0
653000.0,2,1.5,1290,5141,1.0,0.0,0.0,4,7,1050,1947,0.0,98115,47.6878,-122.29,1290,5406,240.0
700000.0,4,2.0,1830,4590,2.0,0.0,0.0,3,8,1830,1908,0.0,98105,47.6593,-122.32700000000001,1650,4590,0.0
577500.0,3,2.5,2000,7251,2.0,0.0,0.0,3,9,2000,1995,0.0,98034,47.7067,-122.2,2450,8118,0.0
499000.0,2,1.75,1170,2400,1.0,0.0,0.0,4,7,740,1903,0.0,98103,47.6653,-122.333,1570,3919,430.0
1060000.0,2,1.5,2370,184231,2.0,0.0,0.0,3,11,2370,2005,0.0,98045,47.4543,-121.77799999999999,3860,151081,0.0
305000.0,3,1.75,1610,12247,1.0,0.0,0.0,3,8,1610,1981,0.0,98058,47.4476,-122.124,2010,9271,0.0
395000.0,4,2.5,2130,11733,1.0,0.0,0.0,5,7,1330,1969,0.0,98059,47.512,-122.16,1800,9131,800.0
850000.0,5,3.5,3150,4120,2.0,0.0,0.0,3,8,2460,1911,2007.0,98115,47.6754,-122.315,2080,4160,690.0
688000.0,4,3.0,3400,292723,2.0,0.0,0.0,3,10,3400,1998,0.0,98045,47.4883,-121.725,1760,69696,0.0
450000.0,3,1.0,1140,4500,1.0,0.0,0.0,3,6,840,1907,0.0,98144,47.5897,-122.314,1150,3000,300.0
152000.0,3,1.0,920,4875,1.0,0.0,0.0,4,7,920,1978,0.0,98042,47.3623,-122.09,1160,4875,0.0
541338.0,3,2.5,2060,8123,2.0,0.0,0.0,3,8,1010,1977,0.0,98052,47.6642,-122.13,1760,6170,1050.0
370000.0,4,2.5,2220,5338,2.0,0.0,0.0,3,7,2220,2001,0.0,98059,47.4887,-122.15,2220,5338,0.0
1250000.0,4,2.25,1830,7200,2.0,0.0,2.0,3,8,1750,1923,0.0,98112,47.6315,-122.28200000000001,3100,7200,80.0
515000.0,3,2.5,2000,3837,2.0,0.0,0.0,3,8,2000,2011,0.0,98072,47.7713,-122.167,2210,4075,0.0
180000.0,3,1.0,1280,4875,1.0,0.0,0.0,5,6,1280,1969,0.0,98042,47.3686,-122.081,1060,4875,0.0
465000.0,3,2.25,1840,5752,2.0,0.0,0.0,3,7,1840,2003,0.0,98034,47.7042,-122.18700000000001,1670,2462,0.0
999950.0,3,2.25,3740,22464,2.0,0.0,0.0,5,8,2330,1966,0.0,98004,47.6354,-122.196,2680,19564,1410.0
460000.0,3,2.25,2350,10450,1.0,0.0,0.0,3,8,1390,1977,0.0,98028,47.7433,-122.259,2250,10450,960.0
483000.0,2,1.75,1240,3000,1.5,0.0,0.0,3,7,1240,1906,0.0,98105,47.6689,-122.32600000000001,1800,4080,0.0
495000.0,4,2.0,1720,5413,2.0,0.0,0.0,3,7,1470,1938,1980.0,98115,47.6929,-122.321,1510,5413,250.0
356000.0,3,1.5,1140,7500,1.0,0.0,0.0,3,7,1140,1976,0.0,98074,47.619,-122.064,1380,7500,0.0
450000.0,3,2.5,3800,13071,2.0,0.0,0.0,3,10,2730,1994,0.0,98023,47.3076,-122.397,2980,11110,1070.0
340000.0,3,1.0,1840,8100,1.0,0.0,0.0,4,7,920,1953,0.0,98166,47.455,-122.35,1250,8100,920.0
225900.0,3,1.0,1510,8800,1.0,0.0,0.0,4,7,1010,1963,0.0,98003,47.32899999999999,-122.33,1290,8470,500.0
449000.0,4,2.25,2230,8440,2.0,0.0,0.0,4,8,2230,1968,0.0,98011,47.7558,-122.21700000000001,2160,9412,0.0
208950.0,3,1.0,960,5700,1.0,0.0,0.0,4,5,960,1956,0.0,98056,47.4983,-122.17200000000001,960,5700,0.0
560000.0,3,2.0,2090,15790,1.0,0.0,0.0,3,9,2090,1992,0.0,98034,47.7296,-122.199,1820,8770,0.0
312500.0,3,1.0,1170,7350,1.0,0.0,0.0,4,7,1170,1960,0.0,98008,47.625,-122.117,1170,7350,0.0
239300.0,3,1.0,1070,5750,1.0,0.0,0.0,3,7,1070,1952,0.0,98178,47.5071,-122.255,1420,6500,0.0
199990.0,3,1.0,840,5200,1.0,0.0,0.0,3,6,840,1969,2014.0,98042,47.3685,-122.07700000000001,870,5200,0.0
519000.0,3,2.75,2020,10744,1.0,0.0,0.0,5,7,1270,1954,0.0,98166,47.4403,-122.34299999999999,2020,11069,750.0
627000.0,4,2.5,2750,11830,2.0,0.0,0.0,3,9,2750,2014,0.0,98059,47.4698,-122.12100000000001,2310,11830,0.0
539000.0,3,1.5,1740,12000,2.0,0.0,0.0,3,9,1740,1974,0.0,98074,47.6276,-122.053,2580,12224,0.0
208000.0,4,2.75,1810,8677,1.5,0.0,0.0,3,7,1810,1962,0.0,98198,47.3668,-122.31,1740,8677,0.0
285000.0,3,2.5,1690,7460,1.0,0.0,0.0,3,7,870,1997,0.0,98146,47.4964,-122.353,1900,7302,820.0
350000.0,3,1.75,1970,10800,1.0,0.0,0.0,4,7,1300,1979,0.0,98056,47.5107,-122.17200000000001,1970,8768,670.0
993500.0,4,2.25,4070,23321,2.0,0.0,0.0,4,10,4070,1968,0.0,98040,47.5563,-122.219,2820,10871,0.0
1050000.0,4,3.25,4400,16625,2.0,0.0,0.0,3,11,4400,2003,0.0,98075,47.5868,-121.96799999999999,4440,15523,0.0
450000.0,3,2.25,2530,27227,2.0,0.0,0.0,3,8,2530,1987,0.0,98056,47.527,-122.193,2160,30192,0.0
135000.0,1,1.0,790,13062,1.0,0.0,0.0,3,6,790,1942,0.0,98168,47.4919,-122.311,1240,7137,0.0
280000.0,3,1.75,2080,87991,1.0,0.0,0.0,3,6,1040,1970,0.0,98014,47.6724,-121.865,2080,84300,1040.0
372000.0,4,1.75,1960,9300,1.0,0.0,0.0,5,7,1340,1979,0.0,98045,47.4487,-121.772,1500,9752,620.0
531000.0,2,1.5,1260,6660,1.5,0.0,0.0,4,7,1260,1926,0.0,98115,47.6792,-122.287,2140,4770,0.0
640000.0,2,2.25,1540,965,3.0,0.0,0.0,3,9,1540,2007,0.0,98122,47.6181,-122.318,1410,964,0.0
610000.0,3,2.0,2300,13418,1.0,0.0,0.0,3,8,1430,1955,0.0,98004,47.6075,-122.2,2140,9380,870.0
733000.0,4,3.5,3080,5974,2.0,0.0,0.0,3,9,3080,2003,0.0,98075,47.6007,-121.97399999999999,2950,5425,0.0
516000.0,2,1.75,1640,3090,1.0,0.0,0.0,4,7,910,1925,0.0,98115,47.678999999999995,-122.319,1510,4120,730.0
215000.0,3,1.0,1190,7500,1.0,0.0,0.0,5,7,1190,1968,0.0,98042,47.3248,-122.14200000000001,1200,9750,0.0
552500.0,3,1.5,1300,1435,2.0,0.0,0.0,3,8,1120,2007,0.0,98122,47.6114,-122.31,1320,1652,180.0
458000.0,1,2.25,2140,10350,1.0,0.0,0.0,3,7,1470,1976,0.0,98072,47.7352,-122.17,1980,8400,670.0
554000.0,3,2.0,1760,4046,1.0,0.0,0.0,3,7,960,1931,0.0,98117,47.6876,-122.381,1500,4046,800.0
410000.0,4,1.75,1790,11875,1.0,0.0,0.0,4,7,1490,1969,0.0,98027,47.522,-122.04700000000001,1870,11760,300.0
1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,3,8,1950,1947,0.0,98144,47.5884,-122.291,2580,5184,1950.0
913888.0,5,2.25,2370,15512,2.0,0.0,0.0,4,9,2370,1981,0.0,98006,47.5555,-122.15,2380,15100,0.0
395000.0,3,3.5,1450,1263,2.0,0.0,0.0,3,8,1160,2007,0.0,98199,47.6508,-122.383,1390,1282,290.0
585000.0,3,2.5,2290,5089,2.0,0.0,0.0,3,9,2290,2001,0.0,98006,47.5443,-122.17200000000001,2290,7984,0.0
410000.0,1,1.5,1010,5750,1.0,0.0,0.0,3,7,1010,1911,1948.0,98136,47.5411,-122.39200000000001,1230,5750,0.0
335000.0,3,2.0,1410,44866,1.0,0.0,0.0,4,7,1410,1985,0.0,98023,47.3273,-122.37,2950,29152,0.0
625000.0,4,3.0,2190,12825,1.0,0.0,0.0,3,9,1520,1989,0.0,98034,47.7107,-122.229,3050,4673,670.0
609900.0,4,2.5,3190,7399,2.0,0.0,0.0,3,10,3190,2006,0.0,98038,47.3558,-122.00399999999999,3250,7323,0.0
240000.0,3,1.75,1630,9450,1.0,0.0,0.0,4,7,1080,1977,0.0,98032,47.3729,-122.295,1280,9100,550.0
317000.0,3,2.0,1760,11410,1.0,0.0,0.0,5,7,1060,1977,0.0,98058,47.4528,-122.163,1680,9165,700.0
517500.0,4,2.5,1520,3370,2.0,0.0,0.0,3,8,1520,1994,0.0,98029,47.5696,-122.00399999999999,1860,4486,0.0
625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,210.0
550000.0,4,3.0,4180,35169,2.0,0.0,0.0,3,11,4180,1986,1998.0,98038,47.4,-122.027,3010,35190,0.0
352000.0,3,1.75,1260,7200,1.0,0.0,0.0,3,7,1260,1971,0.0,98034,47.7189,-122.178,1460,7200,0.0
1200000.0,4,3.5,3960,6654,2.0,0.0,0.0,3,10,2850,2006,0.0,98199,47.6461,-122.389,2840,6400,1110.0
525000.0,4,2.5,2303,16801,2.0,0.0,0.0,3,8,2303,1995,0.0,98019,47.7266,-121.96600000000001,2080,14013,0.0
1290000.0,4,2.5,3240,10800,1.0,0.0,0.0,3,10,2260,1946,0.0,98105,47.6709,-122.262,3490,10800,980.0
462608.0,3,2.5,2010,2778,2.0,0.0,0.0,3,8,1390,2014,0.0,98029,47.5528,-121.999,1540,1689,620.0
1650000.0,4,3.5,4610,12500,2.0,0.0,2.0,3,11,4610,2003,0.0,98033,47.6508,-122.20299999999999,2340,11538,0.0
277950.0,4,2.5,1889,6000,2.0,0.0,0.0,3,7,1889,2012,0.0,98001,47.2676,-122.256,1990,6350,0.0
650000.0,4,2.75,2640,6240,2.0,0.0,0.0,3,9,2640,2001,0.0,98075,47.5788,-122.059,2640,5898,0.0
850000.0,3,2.25,3000,18450,1.0,0.0,0.0,3,10,3000,1983,0.0,98077,47.7274,-122.06200000000001,2980,12304,0.0
290000.0,3,2.25,1880,7488,2.0,0.0,0.0,3,8,1880,1980,0.0,98032,47.3631,-122.277,2180,7344,0.0
1880000.0,5,3.25,4110,7920,2.0,0.0,3.0,3,9,3150,1921,0.0,98122,47.617,-122.28200000000001,3890,7800,960.0
